anPlaceId,frame,i,id,imageId,normalEstimated,j,locationEstimated,name,notes,owner,priority,rmc,site,pos,rsvpId,sol,u,v,w,writeProtected,x,y,z,version,anProcStatus,hasProductMatches,areProductMatchesUpToDate,anLocatorImageId
102675,LOCAL_LEVEL,638.2798462,a8e5ed46-cf80-4615-8eb8-4d4e7d66ae22,NLA_401936810RAS_F0042956NCAM00435M_,1,376.4893494,1,N297,"Possible light-toned bedrock, a potential Mastcam target for sol 52",mrice,,"4, 2956",4,2956,,51,0.133302418,-0.505655386,0.852374969,0,9.994234358,7.993479718,0.347351976,0,1,1,1,NLA_401936810RADLF0042956NCAM00435M1
102676,LOCAL_LEVEL,206.6422079,059f25ae-6af3-465c-8268-d9a87d4d1324,NLA_401936838RAS_F0042956NCAM00435M_,1,626.691522,1,N296,Ripple target,siebach,,"4, 2956",4,2956,,52,0.285852158,-0.122743379,-0.950380268,0,4.128786472,4.780620772,0.179787775,0,1,1,1,NLA_401936838RADLF0042956NCAM00435M1
102677,LOCAL_LEVEL,583.743042,ac882f0a-3aef-411c-bc6b-b7d65b87791c,NLA_401936950RAS_F0042956NCAM00435M_,1,696.2104492,1,Kuuvick,,siebach,,"4, 2956",4,2956,,52,0.80862909,0.238787497,-0.537679704,1,-3.320312652,1.014659646,-0.26647862,0,1,1,1,NLA_401936950RADLF0042956NCAM00435M1
102678,LOCAL_LEVEL,465.4961693,d1c9c561-31bf-4806-96aa-49987fa239b6,NLA_401936950RAS_F0042956NCAM00435M_,1,981.1728007,1,Hackett,,siebach,,"4, 2956",4,2956,,52,0.219984189,-0.297371848,-0.929073145,1,-2.160506069,1.30637676,-0.113429231,0,1,1,1,NLA_401936950RADLF0042956NCAM00435M1
102679,,NULL,5f46aa1e-aee8-40a4-a17e-309a32c63463,,0,NULL,0,45deg,,cmickels,,,0,0,,52,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,1,NULL
102680,,NULL,03330bf8-a5b0-4b87-917f-192f96aa9205,,0,NULL,0,45,,cmickels,,,0,0,,52,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,1,NULL
102681,,NULL,cc79bf1a-8531-410f-b1dc-d4063c08acb5,,0,NULL,0,45,,cmickels,,,0,0,,52,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,1,NULL
102682,,NULL,1278dca1-5a91-4e27-b44d-48b373837ed9,,0,NULL,0,45,,cmickels,,,0,0,,52,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,1,NULL
102683,LOCAL_LEVEL,412.3329468,8340d581-1c1e-4889-916c-27c1aa5cb5ca,NLA_408507596RAS_F0051216NCAM00219M_,1,646.6890259,1,N1131,Possible ChemCam target in unit 1 below lip.  This targt appears higher in the strata then N1130. HN  ,hnewsom,,"5, 1216",5,1216,,125,0.154466533,-0.021212501,-0.987770251,0,2.111830591,6.302382918,0.50802233,0,1,1,1,NULL
102684,LOCAL_LEVEL,345.8086853,111a8b2e-b3ac-4747-b93a-7dd5c8498fce,NLA_408507505RAS_F0051216NCAM00219M_,1,624.7885132,1,N1133,Possible ChemCam in Unit 1.  This target looks like it is below the Unit 2 blocky material to me HN.,hnewsom,,"5, 1216",5,1216,,125,-0.083967485,0.033882071,-0.995892268,0,5.988161449,-1.004236576,0.337286642,0,1,1,1,NULL
102685,LOCAL_LEVEL,540.9473659,930642c0-320c-4f4e-8ab1-1817e048761f,NLA_408507568RAS_F0051216NCAM00219M_,1,679.8488923,1,Discovery_Creek,"Possible ChemCam target.  This appears to me to be the highest outcrop of Unit 1 in view, but not as certain as the other points. HN",siebach,,"5, 1216",5,1216,,125,0.090623928,0.067515511,-0.993593963,1,3.877455996,4.909507455,0.435804794,0,1,1,1,NULL
102686,LOCAL_LEVEL,180.1236115,f8738589-f609-4f48-9f5d-3553923055bd,NLA_408507758RAS_D0051216NCAM00313M_,1,193.1293793,1,Crest,,siebach,,"5, 1216",5,1216,,125,0.121358475,-0.010539954,-0.992552814,1,-0.427446217,3.166464221,0.126427041,0,1,1,1,NULL
102687,LOCAL_LEVEL,549.9776001,5571f03d-3eca-4354-b6a9-8d6815fa6211,NLA_408507631RAS_F0051216NCAM00219M_,1,596.3049927,1,N1136,,dlblaney,,"5, 1216",5,1216,,125,-0.09571229,-0.243139164,-0.965257738,0,-1.284218961,6.016631864,0.123024417,0,1,1,1,NULL
102688,LOCAL_LEVEL,305.4875793,bfb74708-a250-4cc1-a417-8c0033c90016,NLA_408507568RAS_F0051216NCAM00219M_,1,611.1171265,1,N1137,,lkah,,"5, 1216",5,1216,,125,-0.612495427,0.211405968,-0.76168034,0,4.926433269,4.439203457,0.309704225,0,1,1,1,NULL
102689,LOCAL_LEVEL,60.97341156,717f9217-312d-491a-85b8-c9da5ae8b4a7,NLA_408507533RAS_F0051216NCAM00219M_,1,381.3973083,1,N1138,drive end?,mminitti,,"5, 1216",5,1216,,125,-0.996758496,-0.074226243,-0.031032015,0,16.23539217,0.709202084,0.939854923,0,1,1,1,NULL
102690,LOCAL_LEVEL,417.6772517,2f111d67-e1fa-44c5-94d3-41720f8ff435,NLA_408420110RAS_F0051070NCAM05134M_,1,336.9134164,1,Delores_Creek,"formerly N1149, acquired in mid-drive imaging on Sol 127 drive",jeffreyr,,"5, 1070",5,1070,,127,0,0,0,1,22.36431266,6.866840787,1.246808711,0,1,1,1,NULL
102691,LOCAL_LEVEL,634.8881836,205cfdad-ab60-4138-85cd-f95b0da3ac9d,NLA_408594521RAS_F0051398NCAM05134M_,1,499.4708252,1,N1140,,jgriffes,,"5, 1398",5,1398,,126,0.268981439,0.335766265,-0.902723649,0,-0.568546056,-5.143321194,-0.679050473,0,1,1,1,NULL
102692,LOCAL_LEVEL,558.9273682,b3f4cdaa-91db-4875-9c0a-4f99ec8003f0,NLA_408594521RAS_F0051398NCAM05134M_,1,573.866272,1,Sheepbed,Possible ChemCam target,ledgar,,"5, 1398",5,1398,,126,0.043561791,0.363423603,-0.930605006,1,-0.702240833,-4.571115585,-0.559902201,0,1,1,1,NULL
102693,LOCAL_LEVEL,512.3099365,4e4d25ac-161b-4336-b12d-a903f5c59bc1,NLA_408594521RAS_F0051398NCAM05134M_,1,571.8777466,1,N1142,,hnewsom,,"5, 1398",5,1398,,126,0.174141965,0.372817987,-0.911417228,0,-0.848687227,-4.506064831,-0.572340868,0,1,1,1,NULL
102694,LOCAL_LEVEL,660.7794189,04bc4549-5f82-44c5-a71f-379f8c3fe531,NLA_408594626RAS_F0051398NCAM05134M_,1,921.2574463,1,Beachrock,,ledgar,,"5, 1398",5,1398,,126,0.09001517,0.121636526,-0.98848462,1,3.292841573,-1.444836983,-0.090016894,0,1,1,1,NULL
102695,,NULL,9b9b9b9b-b5cc-48ac-8dc5-aabf42adf978,,0,NULL,0,Point_Lake_East_Mosaic,"This target covers the eastern face of Point Lake. The face towards us is centered on az=247, el=2. Color  in M34 and M100 (no other filters) should be sufficient. As many images as allowable by downlink.",fcalef,MEDIUM,,0,0,,126,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,1,NULL
102696,,NULL,dd129953-1d75-4fe7-bccb-3bdb88caf41e,,0,NULL,0,Mcam_mosaic_Unit1-2_contact,,ledgar,,,0,0,,126,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,1,NULL
102697,LOCAL_LEVEL,224.3651123,6d404f69-af33-432b-ad1a-cac1a6ee2f61,NLA_408595089RAS_D0051398NCAM00313M_,1,72.41577911,1,Belcher,formerly N1146,jeffreyr,,"5, 1398",5,1398,,127,0.013278363,0.080558396,-0.99666142,1,2.600364352,1.907473834,0.182175347,0,1,1,1,NLA_408595089RADLD0051398NCAM00313M1
102698,LOCAL_LEVEL,469.0601196,8f34531d-2b53-452c-b36f-68b31ef45f64,NLA_408594653RAS_F0051398NCAM00220M_,1,255.7506866,1,N1147,drive target?,mminitti,,"5, 1398",5,1398,,126,0,0,0,0,25.47487948,3.822023472,0.224873677,0,1,1,1,NULL
102699,LOCAL_LEVEL,370.4840467,e489e07e-5b2e-468b-acd9-9f2842c8ad7c,NLA_408594653RAS_F0051398NCAM00220M_,1,772.1123047,1,Hornby_Channel,formerly N1148,jeffreyr,,"5, 1398",5,1398,,127,0,0,-1,1,4.440742496,-0.594113904,2.30E-09,0,1,1,1,NULL
102700,LOCAL_LEVEL,974.6888428,ea678c27-449f-4dbd-b94a-a08854151a65,NLA_408594921RAS_F0051398NCAM00220M_,1,630.9060669,1,N1150,This outcrop appears to be lithofied fracture fill material resistant to erosion.  This outcrop is in the collision zone at our current location and not accessible to ChemCam. HN,jeffreyr,,"5, 1398",5,1398,,127,0.19587406,0.310387434,-0.930211253,1,-3.006372391,-2.877730595,-0.47834535,0,1,1,1,NULL
102701,LOCAL_LEVEL,241.3293457,c9710efc-6fa3-42b1-a255-dc41c7d001ad,NLA_408594921RAS_F0051398NCAM00220M_,1,316.8200073,1,Wilson_Island,formerly N1144,jeffreyr,,"5, 1398",5,1398,,127,0.61994275,-0.338098587,-0.708068008,1,-6.620894946,-0.430140168,-0.931361099,0,1,1,1,NULL
102702,LOCAL_LEVEL,250.5589097,e164c93c-41f1-4307-b938-ce2fb593d152,NLA_408594817RAS_F0051398NCAM00220M_,1,207.6288727,1,N1151,,mminitti,,"5, 1398",5,1398,,128,0,0,-1,0,0.757728608,14.44133943,-1.08721837,0,1,1,1,NULL
102703,LOCAL_LEVEL,358.9787292,58cd370b-0419-45b3-8051-4defbb9fb057,NLB_436473664RAS_F0211572NCAM00464M_,1,126.1749649,1,N44002,,kwlewis,,"21, 1572",21,1572,,440,0.78586739,0.216013862,-0.579439783,0,-5.027253281,-3.873331668,-1.098320939,0,1,1,1,NULL
102704,LOCAL_LEVEL,415.8812866,09ac6d7c-8e41-4251-b541-83197e9e838d,NLB_436473664RAS_F0211572NCAM00464M_,1,172.9183655,1,N44003,"Dusty, finer-grained?",kwlewis,,"21, 1572",21,1572,,440,0.296935211,0.226466139,-0.927654336,0,-5.014156591,-4.147538228,-0.859973599,0,1,1,1,NULL
102705,LOCAL_LEVEL,846.4186585,611423b3-842b-4855-a71f-cd34bd581f88,NLB_436477932RAS_F0211572NCAM00354M_,1,42.0182732,1,Cobleskill,,ryanande,,"21, 1572",21,1572,,440,-0.051243003,0.143798553,-0.988279363,1,3.503080433,0.627971633,0.220222352,0,1,1,1,NULL
102706,LOCAL_LEVEL,365.1590271,982d711a-46b6-45ac-9a91-9a3c49f9e674,NLB_436477874RAS_F0211572NCAM00354M_,1,200.6525269,1,N44005,vein?,mminitti,,"21, 1572",21,1572,,440,-0.007627463,0.025758011,-0.999639089,0,1.116994866,-3.493192862,-0.003780901,0,1,1,1,NULL
102707,LOCAL_LEVEL,475.4235229,59f7e0f3-146e-48c3-92d1-9e04f0da5440,NLB_436477932RAS_F0211572NCAM00354M_,1,31.94299507,1,N44406,Another vein?,mminitti,,"21, 1572",21,1572,,440,0.08919308,-0.06894824,-0.993625049,0,3.72902426,-0.573445833,0.214822692,0,1,1,1,NULL
102708,LOCAL_LEVEL,186.7984009,62b4f216-17a9-4db1-b01e-a68508ec101c,NLB_436473696RAS_F0211572NCAM00464M_,1,615.8308105,1,Delaware_River,,ryanande,,"21, 1572",21,1572,,440,0.229790959,0.164238489,-0.95928195,1,-2.260312886,-3.300384227,-0.171010993,0,1,1,1,NULL
102709,LOCAL_LEVEL,433.8906555,132bdbbc-7f8e-4038-a71f-06a75a4a21fa,NLB_436473728RAS_F0211572NCAM00464M_,1,479.7382813,1,N44007,Good target for structure,kwlewis,,"21, 1572",21,1572,,440,0.128310048,0.429611525,-0.893851515,0,0.194422007,-6.566419205,-0.426399165,0,1,1,1,NULL
102710,LOCAL_LEVEL,793.4699097,7a694e55-3e52-4c70-ab78-e680a025ef4c,NLB_436473759RAS_F0211572NCAM00464M_,1,489.969574,1,Trenton,,kwlewis,,"21, 1572",21,1572,,440,-0.052984201,-0.06949704,-0.9961741,1,5.161587611,-5.245773337,0.181969767,0,1,1,1,NLB_436473759RADLF0211572NCAM00464M1
102711,,NULL,a890fb7d-e1a5-4e80-a76c-6af74b51c89d,,0,NULL,0,N44009,,kwlewis,,,0,0,,440,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,1,NULL
102712,,NULL,07ee0992-6b04-4683-8339-1f496019b84e,,0,NULL,0,Dogs Eye?,,mminitti,,,0,0,,440,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,1,NULL
102713,LOCAL_LEVEL,418.4520338,dc140cb7-1530-4a31-9b2b-dfe073045883,NLB_436473664RAS_F0211572NCAM00464M_,1,202.120954,1,APXS_Overnight?,,lmthomps,,"21, 1572",21,1572,,441,0.330478631,0.107774751,-0.937639826,0,-4.686506418,-3.918455783,-0.810844046,0,1,1,1,NLB_436473664RADLF0211572NCAM00464M1
102714,LOCAL_LEVEL,518.3180935,59ba967a-3f0a-4584-9c20-cb8c461f6086,NLB_436560661RAS_F0220000NCAM00354M_,1,832.4627458,1,Pocono_1,Aeolian Change detection Target 1 (disturbed soil)  - 1x1 L0R0 Lossless,kwlewis,,"22, 0",22,0,,441,0.059524647,0.264611178,-0.962516364,1,-0.046535355,-1.637837762,-0.216670451,0,1,1,1,NULL
102715,LOCAL_LEVEL,479.5402222,4d5d186a-8d77-4fec-8c3e-e401870fe784,NLB_436560661RAS_F0220000NCAM00354M_,1,459.0794373,1,Pocono_2,Aeolian Change detection Target 2  - 1x1 L0R0 Lossless,kwlewis,,"22, 0",22,0,,441,0.037135073,0.379804901,-0.924320965,1,0.437465561,-2.249691124,-0.275228878,0,1,1,1,NULL
102716,LOCAL_LEVEL,311.6330724,69fd6bdc-0459-43ea-95ed-f387ae407558,NLB_436560164RAS_F0220000NCAM00259M_,1,893.7924678,1,N44103,APXS Target 1  CD for the RPs,mminitti,,"22, 0",22,0,,441,0.918067401,0.066927572,-0.390733837,0,-2.291403502,-0.515292356,-0.773463413,0,1,1,1,NLB_436560164RADLF0220000NCAM00259M1
102717,LOCAL_LEVEL,555.4827838,4f8db969-39b1-41c1-ab2b-dc4ebc7823c5,NLB_436560082RAS_F0220000NCAM00353M_,1,500.4571414,1,Pine_Plains,N44104. APXS Target 2  Near target F for the RPs,mminitti,,"22, 0",22,0,,441,0.260654321,-0.125771174,-0.957204735,1,-2.006402417,-0.318538598,-0.517242373,0,1,1,1,NULL
102718,LOCAL_LEVEL,297.9504395,3a7b65bc-023a-4a13-bea9-3670dcfe1c9f,NLB_436560565RAS_F0220000NCAM00354M_,1,539.2043457,1,N44105,Void,kwlewis,,"22, 0",22,0,,441,0.424493991,0.607797011,-0.671109271,0,-2.068056223,-1.279058641,-0.795520335,0,1,1,1,NLB_436560565RADLF0220000NCAM00354M1
102719,LOCAL_LEVEL,159.5843506,bc399b3a-622f-4579-aa67-8638ee92de4f,NLB_436560565RAS_F0220000NCAM00354M_,1,83.97727966,1,Palisades,Formerly N44106    Layer above main outcrop. Potential   CCAM 5x1 target.,csedward,,"22, 0",22,0,,453,0.638609129,0.190319906,-0.745625036,1,-4.060974714,-2.172810319,-1.031920091,0,1,1,1,NLB_436560565RADLF0220000NCAM00354M1
102720,LOCAL_LEVEL,491.1384615,3791669e-b6ae-4560-be90-8ae2dc88df0f,NLB_436560082RAS_F0220000NCAM00353M_,1,484.8683761,1,N44107,CCAM target to complement APXS target  on lower outcrop. ,mfisk,,"22, 0",22,0,,441,0.164658882,0.171091903,-0.971398492,1,-2.027434988,-0.197879095,-0.503566093,0,1,1,1,NLB_436560082RADLF0220000NCAM00353M1
102721,LOCAL_LEVEL,260.8237353,cd1e4df0-eeea-4935-aa06-9de0e3c03820,NLB_436560164RAS_F0220000NCAM00259M_,1,869.1024242,1,Rensselaer,N44108. Target E for the RPs,mrice,,"22, 0",22,0,,441,0.699834461,0.079826558,-0.709830561,1,-2.313413123,-0.430011626,-0.816834736,0,1,1,1,NULL
102722,LOCAL_LEVEL,167.1973757,702d5fb9-8337-4939-91ca-14655074a69e,NLB_436560164RAS_F0220000NCAM00259M_,1,861.3294707,1,N44109,Target AB for the RPs,mminitti,,"22, 0",22,0,,441,0,0,-1,0,-3.635097717,-0.229409518,8.92E-09,0,1,1,1,NLB_436560164RADLF0220000NCAM00259M1
102723,LOCAL_LEVEL,591.1881892,2d3c7fb5-9aaa-49eb-aa8b-0fc888f50948,ML__465139632EDR_S0421020MCAM03273M_,1,216.0306828,1,N76609,,rmwillia,,"42, 1020",42,1020,,765,0.212133571,-0.058507592,-0.975487663,0,-2.303213046,1.492738786,-0.113350774,0,1,1,1,NULL
102724,LOCAL_LEVEL,663.38517,7ef78c61-dabc-4192-8891-5e57d7147c41,ML__465139632EDR_S0421020MCAM03273M_,1,272.7923228,1,N76608,,rmwillia,,"42, 1020",42,1020,,765,0.150799123,0.094114513,-0.984074205,0,-2.308133281,1.429083937,-0.110645586,0,1,1,1,NULL
102725,LOCAL_LEVEL,610.3930535,08c1418a-eefb-491e-8345-50ea61a6df95,ML__465139632EDR_S0421020MCAM03273M_,1,216.9524198,1,Paoha,Candidate CCAM location proposed by Jeff Johnson for horizontal rater starting here and proceeding to the left.  Purpose is to examine collections of dust vibrated off the rock during the drilling process.  ,vkfox,,"42, 1020",42,1020,,767,0.197460144,-0.081445304,-0.976921772,1,-2.312681405,1.484778619,-0.113829281,0,1,1,1,NULL
102726,LOCAL_LEVEL,976.3161236,ed736c27-daae-4720-aaeb-814d0313a9aa,NRB_467991147RAS_F0440568NCAM00298M_,1,312.5609602,1,Newspaper_Rock,defined by minitti formerly N76611,jbeek,,"44, 568",44,568,,796,-0.03582872,0.913333194,-0.40563375,1,2.716678692,-7.232728921,-0.386255247,0,1,1,1,NULL
102727,LOCAL_LEVEL,737.4910889,e9e17c87-9ec9-4253-a763-c582d467f68d,NLB_465135642RAS_F0421020NCAM00353M_,1,631.7686157,1,N76613,Vein Fill ,jbeek,,"42, 1020",42,1020,,766,0.353336939,0.286157325,-0.890655374,0,-2.128256553,-0.137952783,-0.257484721,0,1,1,1,NULL
102728,LOCAL_LEVEL,519.5526123,a3967309-ca00-4620-ac10-30e86fc17ef6,NLB_464342317RASLF0421020NCAM00350M_,1,475.6603088,1,Fairyland_Point,Formerly known as N76612  Center point for target for M100 of region showing interaction of bedrock lamination with rosette features for  understanding timing of rosette formation,stack,,"42, 1020",42,1020,,767,0.463019329,0.135116485,-0.875988972,1,-2.509579648,-1.31417648,-0.337406075,0,1,1,1,NULL
102729,LOCAL_LEVEL,560.0731091,712146f3-4390-4fd7-9040-dc6e731f8730,FLB_464511122RASLF0421020FHAZ00341M_,1,414.2783193,1,Trona,ChemCam target of flat surface,nmangold,,"42, 1020",42,1020,,766,0.065865241,0.174333594,-0.98248132,1,-2.529721757,0.691975079,-0.205850809,0,1,1,1,NULL
102730,LOCAL_LEVEL,531.3490411,bf73112d-ea1c-4fb7-81bc-2cd2d3c2c128,NLB_465135642RAS_F0421020NCAM00353M_,1,761.7476483,1,N76615,possible alternate white vein target,lkah,,"42, 1020",42,1020,,766,0.141074126,0.085584695,-0.986292741,0,-1.833979799,0.14758459,-0.18227983,0,1,1,1,NULL
102731,LOCAL_LEVEL,438.8444824,38d81c64-fd7c-4307-a413-8ba1f85f99af,NLB_465135642RAS_F0421020NCAM00353M_,1,245.0528259,1,N76616,Potential alternative white vein target,lkah,,"42, 1020",42,1020,,766,0.105811264,0.115671154,-0.987635655,0,-2.982073306,0.617386664,-0.25896241,0,1,1,1,NULL
102732,LOCAL_LEVEL,440.9447327,8120ccd4-2c51-4979-96ed-53f3d066600b,NLB_465135642RAS_F0421020NCAM00353M_,1,296.3806458,1,N76617,Potential alternative white vein target,lkah,,"42, 1020",42,1020,,766,0.085146251,0.058241002,-0.99466484,0,-2.826391685,0.569780267,-0.248075601,0,1,1,1,NULL
102733,LOCAL_LEVEL,448.17427,459a3808-b323-42e0-b4e4-f022bbe585a7,NLB_465135642RAS_F0421020NCAM00353M_,1,540.7286043,1,N76619,possible alternative white vein point,lkah,,"42, 1020",42,1020,,766,0.062309598,0.091222444,-0.993879241,1,-2.21763266,0.388779277,-0.20470039,0,1,1,1,NULL
102734,LOCAL_LEVEL,799.8677368,1d0bdaa3-6f7a-4f0e-a611-37859f1fdf50,NLB_465135642RAS_F0421020NCAM00353M_,1,508.0488892,1,N76620,,jbeek,,"42, 1020",42,1020,,766,0.11267745,0.075653292,-0.990747368,0,-2.410745806,-0.215138672,-0.292970083,0,1,1,1,NULL
102735,LOCAL_LEVEL,515.9786377,d09b613c-9ddb-4aae-a736-e417ffb75958,NLB_464342239RASLF0421020NCAM00282M_,1,422.0345154,1,Comb_Ridge_ccam,,Gasnault,,"42, 1020",42,1020,,766,0.537910554,-0.317716508,-0.780838336,1,-6.06592634,2.618929671,-0.617543149,0,1,1,1,NULL
102736,LOCAL_LEVEL,782.8171387,0b3ace4f-c4ef-40a7-b16d-db1cc7b869e6,NLB_465135642RASLF0421020NCAM00353M_,1,208.5247803,1,Crowley,Candidate target on fine laminae,dlblaney,,"42, 1020",42,1020,,771,0.100240256,0.139637481,-0.985115852,1,-3.2346675,-0.096861619,-0.36417335,0,1,1,1,NULL
102737,LOCAL_LEVEL,162.323821,cdf30033-178a-4738-aff7-56a2bdb130a7,NLB_466479596RAS_F0430000NCAM07753M_,1,607.9984846,1,N77806,CCAM data on the light-toned rocks,nmangold,,"43, 0",43,0,,778,0.025347406,0.063278807,-0.997673941,1,-4.730943065,0.901693906,-0.414945543,0,1,1,1,NULL
102738,LOCAL_LEVEL,660.5534065,b62edf24-194f-4018-8e76-66454cdf4812,NLB_466479116RASLF0430000NCAM00285M_,1,562.1070608,1,Bald_Mountain_3,Targeting larger dark clasts in the conglomerate.,fcalef,,"43, 0",43,0,,779,-0.012381724,0.42030795,-0.907297026,1,1.997710704,-3.516591972,-0.453508785,0,1,1,1,NULL
102739,LOCAL_LEVEL,696.9288913,efb52694-ddaf-4b40-8964-0971cbbe6e15,NLB_466479116RASLF0430000NCAM00285M_,1,606.9299555,1,N77207,Closer conglomerate target with several large clasts. Suggest 1x1 horizontal with 2mrad spacing.,hnewsom,,"43, 0",43,0,,779,-0.085961454,0.312456423,-0.946034662,1,1.857000187,-3.193988371,-0.401587851,0,1,1,1,NULL
102740,LOCAL_LEVEL,710.1577596,bde5b606-70c0-46a2-ac4b-75f0371f62ba,NLB_466479116RASLF0430000NCAM00285M_,1,577.0290657,1,Mount_Powell,"Large 10 cm (!) diameter clast that looks to be in-situ outcrop. Suggest 3x3 LIBS, 2 mrad spacing.",ledeit,,"43, 0",43,0,,780,0.050434267,0.298861867,-0.95296275,1,2.050127254,-3.31756934,-0.42359687,0,1,1,1,NULL
102741,,NULL,24d8e9f2-56e5-41ed-b66f-ea5dfa8cc09a,,0,NULL,0,Conglomerate_Imaging_Area1,,stack,,,0,0,,779,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,1,NULL
102742,,NULL,9665e95e-54d4-4647-90ee-ddbd12c3a6e5,,0,NULL,0,Conglomerate_Imaging_Area2,,stack,,,0,0,,779,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,1,NULL
102743,LOCAL_LEVEL,531.8716431,71360dfa-8d5c-454d-8d39-91a7a57fa190,FLB_449787933RASLF0310000FHAZ00302M_,1,590.6980591,1,N59101,Possible ccam target for a 1x10 raster (defined on the front hazcam).,ledeit,,"31, 0",31,0,,591,0.053670675,0.093638106,-0.994158627,0,-0.603843005,-1.327341413,0.044510123,0,1,1,1,NULL
102744,LOCAL_LEVEL,693.7704213,aa168460-792b-4ee2-b31c-f2862471e13c,NLB_449790516RASLF0310000NCAM00377M_,1,363.8376118,1,N59103,Possible ccam target for a 1x10 raster (defined on the front hazcam),Gasnault,,"31, 0",31,0,,591,0.042030025,0.019959124,-0.99891697,0,-1.032231354,-2.448907257,0.102210756,0,1,1,1,NULL
102745,LOCAL_LEVEL,261.245697,b047ca7c-47bc-4c0c-b231-687214a4f089,NLB_449790420RAS_F0310000NCAM00350M_,1,582.7270508,1,N59106,Bedrock? Possibly striated unit.,mfisk,,"31, 0",31,0,,591,0.065758322,-0.08670565,-0.994061326,0,1.9209321,-1.430684505,0.043455993,0,1,1,1,NULL
102746,LOCAL_LEVEL,667.7078353,24380b48-2674-430d-a10e-fe433661de7e,NLB_449788077RASLF0310000NCAM00261M_,1,748.4143426,1,Butchers_Gulley,was N59107,jeffreyr,,"31, 0",31,0,,591,-0.032881708,-0.010614335,-0.999402889,1,-3.012475649,-3.214456318,0.135648757,0,1,1,1,NULL
102747,LOCAL_LEVEL,223.4327545,f01bc713-ab38-4d6c-a26f-96e706063a9e,NLB_450148674RAS_F0310216NCAM00354M_,1,299.7563782,1,N59107,Possible CCAM 1x10 target,chardgro,,"31, 216",31,216,,594,-0.042995441,-0.226556767,-0.973048534,0,-0.484787704,-3.149148984,-0.00698158,0,1,1,1,NULL
102748,LOCAL_LEVEL,516.9437256,bbe9193d-3b8e-458b-a23a-2fab8ba20d76,NLB_450148642RAS_F0310216NCAM00354M_,1,268.058075,1,McHale,Possible CCAM 1x10 target?,chardgro,,"31, 216",31,216,,594,-0.091014442,-0.216607987,-0.972006874,1,-1.136992417,-3.119093937,-0.007043215,0,1,1,1,NULL
102749,LOCAL_LEVEL,205.8943024,9822d34f-766d-4940-aeba-b1d6b6ff049a,NLB_450148706RAS_F0310216NCAM00354M_,1,115.7009735,1,N59109,Possible CCAM target (RMI or raster),chardgro,,"31, 216",31,216,,594,0.195268467,0.700638678,-0.686276721,0,1.57045559,-3.418015536,0.084880511,0,1,1,1,NULL
102750,LOCAL_LEVEL,403.0057373,23d83b2e-932b-4f68-b1ef-2b2535ca8365,NLB_450148674RAS_F0310216NCAM00354M_,1,317.340332,1,N59110,Possible CCAM target on concretion-rich unit?,chardgro,,"31, 216",31,216,,594,0.011145978,0.057219965,-0.998299383,0,-0.104331767,-2.945268187,0.033405309,0,1,1,1,NULL
102751,LOCAL_LEVEL,335.948586,069fd5eb-3660-45a1-8440-18317f189b3b,NLB_450148674RAS_F0310216NCAM00354M_,1,303.1169771,1,McSherrys,,chardgro,,"31, 216",31,216,,594,-0.009631377,0.143966704,-0.98953566,1,-0.230114266,-3.068161917,0.032567509,0,1,1,1,NULL
102752,LOCAL_LEVEL,348.5158691,605cbb39-9f9e-46d8-8166-67b6f2807209,NLB_450148674RAS_F0310216NCAM00354M_,1,434.519928,1,N59111,Conglomerate. Possible CCAM target.,mfisk,,"31, 216",31,216,,594,0.174404811,-0.119673925,-0.977374577,0,-0.396715963,-2.567758136,-0.016097222,0,1,1,1,NULL
102753,LOCAL_LEVEL,502.1254613,61cc1b1a-746f-46b3-911e-03ec9abe77bf,NLB_450148674RASLF0310216NCAM00354M_,1,471.0651907,1,N59113,Wind excavated groove.,mfisk,,"31, 216",31,216,,594,0.012939014,0.066184443,-0.997723503,0,-0.126354001,-2.37478752,0.039781996,0,1,1,1,NULL
102754,LOCAL_LEVEL,429.0605739,3598d6d1-f003-4d10-9753-691075de08ad,NLB_450148674RAS_F0310216NCAM00354M_,1,399.9593465,1,N59114,Clast from breccia/conglomeate layer  ,jbridges,,"31, 216",31,216,,594,-0.335220815,-0.004801859,-0.942127379,0,-0.190377789,-2.604414868,-0.004490539,0,1,1,1,NULL
102755,LOCAL_LEVEL,61.33476167,082f57bc-6605-4dde-a633-e2b9c20187ed,NLB_450148674RAS_F0310216NCAM00354M_,1,486.4206956,1,N59301,What is going on with these wings? More visible in the Mastcam mosaic,mminitti,,"31, 216",31,216,,594,0,0,-1,0,-0.980355138,-2.7006001,5.86E-09,0,1,1,1,NULL
