the	O
Pahrump	O
mudstone	O
.	O
A	O
B	O


.	O
DISTRIBUTION	O
OF	O
MINERALIZAED	O
VEINS	O
FROM	O
YELLOWKNIFE	O
BAY	O
TO	O
MOUNT	O
SHARP	O
,	O
GALE	O
CRATER	O
,	O
MARS	O
:	O
INSIGHT	O
FROM	O
TEXTURAL	O
AND	O
COMPOSITIONAL	O
VARIATION	O
R.E.	O
Kronyak1	O
,	O
L.C.	O
Kah1	O
,	O
M.	O
Nachon2	O
,	O
N.	O
Mangold2	O
,	O
R.C.	O
Weins3	O
,	O
R.	O
Williams4	O
,	O
J.	O
Schieber5	O
,	O
J.	O
Grotzinger6	O
;	O
1Department	O
of	O
Earth	O
and	O
Planetary	O
Sciences	O
,	O
University	O
of	O
Tennessee	O
,	O
TN	O
,	O
USA	O
;	O
2CRNS	O
,	O
Nantes	O
,	O
France	O
;	O
3LANL	O
,	O
Los	O
Alamos	O
,	O
NM	O
,	O
USA	O
;	O
4Planetary	O
Science	O
Institute	O
,	O
Tucson	O
,	O
AZ	O
;	O
5Indiana	O
University	O
,	O
Bloomington	O
,	O
IN	O
;	O
6California	O
Institute	O
of	O
Technology	O
,	O
Pasadena	O
,	O
CA	O
.	O
Introduction	O
:	O
A	O
diverse	O
suite	O
of	O
diagenetic	O
features	O
has	O
been	O
identified	O
by	O
the	O
Curiosity	O
rover	O
during	O
its	O
traverse	O
from	O
Bradbury	O
Landing	O
to	O
Yellowknife	O
Bay	O
and	O
onward	O
to	O
the	O
foothills	O
of	O
Mount	O
Sharp	O
.	O
Such	O
features	O
include	O
nodules	O
,	O
raised	O
ridges	O
,	O
and	O
mineral-filled	O
fractures	O
-LSB-	O
1,2,3	O
-RSB-	O
.	O
Among	O
the	O
diagenetic	O
features	O
at	O
Gale	O
Crater	O
,	O
mineralized	O
fractures	O
,	O
or	O
veins	O
,	O
occur	O
in	O
almost	O
every	O
unit	O
along	O
Curiosity	O
's	O
traverse	O
.	O
Understanding	O
the	O
origin	O
of	O
these	O
veins	O
will	O
provide	O
a	O
critical	O
constraint	O
on	O
the	O
range	O
of	O
post-depositional	O
fluids	O
that	O
may	O
have	O
interacted	O
with	O
the	O
sedimentary	O
package	O
preserved	O
within	O
Gale	O
crater	O
.	O
Data	O
Collection	O
:	O
A	O
detailed	O
survey	O
of	O
images	O
was	O
carried	O
out	O
to	O
reconstruct	O
the	O
distribution	O
,	O
texture	O
,	O
and	O
chemistry	O
of	O
mineralized	O
veins	O
at	O
Gale	O
Crater	O
from	O
Yellowknife	O
Bay	O
to	O
Mount	O
Sharp	O
-LRB-	O
from	O
approximately	O
sols	O
180-820	O
-RRB-	O
.	O
Images	O
acquired	O
from	O
Mastcam	O
,	O
MAHLI	O
,	O
ChemCam/RMI	O
,	O
and	O
Navcam	O
were	O
used	O
to	O
define	O
the	O
distribution	O
and	O
texture	O
of	O
mineralized	O
veins	O
,	O
and	O
data	O
from	O
ChemCam/LIBS	O
and	O
CheMin	O
were	O
used	O
to	O
determine	O
potential	O
compositions	O
.	O
Figure	O
1	O
.	O
Curiosity	O
's	O
traverse	O
from	O
Bradbury	O
Landing	O
to	O
its	O
position	O
on	O
sol	O
820	O
.	O
strata	O
of	O
lower	O
Mount	O
Sharp	O
lies	O
south	O
of	O
Bradbury	O
Rise	O
-LRB-	O
white	O
dotted	O
line	O
-RRB-	O
.	O
Black	O
dots	O
represent	O
positions	O
of	O
well	O
defined	O
mineralized	O
veins	O
.	O
Spatial	O
Distribution	O
of	O
Mineralized	O
Veins	O
:	O
Mineralized	O
veins	O
were	O
first	O
clearly	O
evident	O
in	O
strata	O
of	O
the	O
Yellowknife	O
Bay	O
formation	O
.	O
This	O
formation	O
represents	O
a	O
5-meter-thick	O
section	O
of	O
clay-rich	O
lacustrine	O
deposits	O
,	O
overlain	O
by	O
deposits	O
of	O
fluvial	O
origin	O
-LSB-	O
4	O
-RSB-	O
.	O
During	O
the	O
>	O
400	O
sol	O
traverse	O
across	O
Bradbury	O
Rise	O
-LRB-	O
Fig.	O
1	O
-RRB-	O
,	O
Curiosity	O
imaged	O
a	O
variety	O
of	O
mineralized	O
veins	O
.	O
This	O
traverse	O
represents	O
nearly	O
100	O
meters	O
of	O
vertical	O
section	O
.	O
An	O
additional	O
suite	O
of	O
mineralized	O
veins	O
has	O
been	O
well	O
documented	O
in	O
the	O
Pahrump	O
locality	O
-LRB-	O
sols	O
753-820	O
-RRB-	O
,	O
which	O
represents	O
strata	O
of	O
lowermost	O
Mount	O
Sharp	O
.	O
Observations	O
at	O
Yellowknife	O
Bay	O
:	O
Light-toned	O
veins	O
occur	O
throughout	O
the	O
5-meter-thick	O
section	O
of	O
Yellowknife	O
Bay	O
strata	O
.	O
Mineralized	O
veins	O
are	O
most	O
abundant	O
in	O
the	O
mudstone	O
of	O
the	O
Sheepbed	Target
member	O
,	O
where	O
two	O
distinct	O
families	O
of	O
veins	O
occur	O
.	O
Arcuate	O
,	O
intersecting	O
fractures	O
-LRB-	O
10-20	O
cm	O
in	O
length	O
-RRB-	O
that	O
have	O
distinct	O
,	O
spindle	O
terminations	O
--	O
termed	O
raised	O
ridges	O
--	O
develop	O
only	O
within	O
the	O
Sheepbed	Target
mudstone	O
,	O
and	O
are	O
filled	O
with	O
a	O
distinct	O
,	O
erosionally-resistant	O
,	O
multigenerational	O
cement	O
-LSB-	O
3	O
-RSB-	O
.	O
A	O
second	O
generation	O
of	O
mineralized	O
veins	O
,	O
consisting	O
of	O
predominantly	O
erosionally	O
recessive	O
,	O
bright	O
white	O
mineral	O
fill	O
is	O
also	O
present	O
within	O
the	O
Sheepbed	Target
mudstone	O
,	O
but	O
occurs	O
in	O
the	O
Gillespie	Target
and	O
Glenelg	O
members	O
as	O
well	O
-LRB-	O
Fig.	O
2	O
-RRB-	O
.	O
Across	O
all	O
three	O
units	O
,	O
veins	O
do	O
not	O
appear	O
to	O
exhibit	O
preferred	O
orientations	O
and	O
often	O
cross-cut	O
earlier	O
diagenetic	O
features	O
,	O
such	O
as	O
nodules	O
and	O
raised	O
ridges	O
.	O
ChemCam	O
elemental	O
analyses	O
confirm	O
the	O
presence	O
of	O
calcium-rich	O
sulfate	Mineral
at	O
vein	O
locations	O
,	O
with	O
varying	O
states	O
of	O
hydration	O
-LSB-	O
1	O
-RSB-	O
.	O
Figure	O
2	O
.	O
Diversity	O
of	O
light-toned	O
veins	O
in	O
the	O
Sheepbed	Target
mudstone	O
unit	O
at	O
Yellowknife	O
Bay	O
,	O
Gale	O
Crater	O
.	O
-LRB-	O
A	O
-RRB-	O
Raised	O
ridges	O
with	O
erosionally-resistant	O
cement	O
fill	O
-LRB-	O
Mastcam	O
image	O
0164MR0008830070201519E01	O
-RRB-	O
,	O
-LRB-	O
B	O
-RRB-	O
Erosionally-recessive	O
,	O
bright	O
white	O
,	O
mineralized	O
fill	O
-LRB-	O
from	O
MAHLI	O
image	O
0161MH0001680020101783C00	O
-RRB-	O
.	O
sol	O
582	O
sol	O
441	O
sol	O
820	O
Observations	O
along	O
Bradbury	O
Rise	O
:	O
Veins	O
remain	O
a	O
pervasive	O
feature	O
of	O
sedimentary	O
rocks	O
on	O
Curiosity	O
's	O
trek	O
toward	O
Mount	O
Sharp	O
.	O
Across	O
Bradbury	O
Rise	O
,	O
mineralized	O
veins	O
are	O
defined	O
by	O
a	O
variety	O
of	O
textures	O
.	O
Veins	O
are	O
predominantly	O
straight	O
,	O
are	O
often	O
oriented	O
near	O
vertically	O
,	O
and	O
cross-cut	O
depositional	O
features	O
of	O
predominantly	O
fine-grained	O
host-rock	O
.	O
These	O
veins	O
can	O
be	O
either	O
erosionally	O
resistant	O
or	O
erosionally	O
recessive	O
-LRB-	O
Fig.	O
3	O
-RRB-	O
,	O
are	O
typically	O
light-toned	O
with	O
little	O
texture	O
to	O
mineral	O
infilling	O
.	O
It	O
is	O
unclear	O
,	O
at	O
present	O
,	O
to	O
what	O
extent	O
erosional	O
resistance	O
of	O
mineralized	O
veins	O
reflects	O
the	O
vein-filling	O
material	O
versus	O
the	O
host	O
rock	O
material	O
.	O
A	O
distinct	O
suite	O
of	O
veins	O
that	O
show	O
granular	O
textures	O
cross-cut	O
conglomerates	O
,	O
and	O
will	O
not	O
be	O
detailed	O
here	O
.	O
Across	O
Bradbury	O
Rise	O
,	O
ChemCam	O
data	O
confirm	O
the	O
presence	O
of	O
calcium	Element
sulfate	Mineral
in	O
veins	O
,	O
especially	O
at	O
Tingey	Target
on	O
sol	O
407	O
-LSB-	O
5	O
-RSB-	O
.	O
Sol	O
624	O
ChemCam	O
LIBS	O
data	O
taken	O
at	O
the	O
Windjana	Target
waypoint	O
also	O
identify	O
Mn	Element
-LRB-	O
and	O
potentially	O
Zn	Element
-RRB-	O
enriched	O
relative	O
to	O
previous	O
detections	O
.	O
Figure	O
3	O
.	O
Diversity	O
of	O
veins	O
observed	O
during	O
Curiosity	O
's	O
traverse	O
across	O
Bradbury	O
rise	O
.	O
Light-toned	O
,	O
mineralized	O
veins	O
can	O
be	O
either	O
-LRB-	O
A	O
-RRB-	O
erosionally	O
resistant	O
-LRB-	O
0538MR0021220010303447E01	O
-RRB-	O
,	O
as	O
well	O
as	O
-LRB-	O
B	O
-RRB-	O
more	O
erosionally	O
recessive	O
-LRB-	O
0706MR0029980000402464C00	O
-RRB-	O
.	O
Observations	O
from	O
Lower	O
Mount	O
Sharp	O
:	O
On	O
sol	O
753	O
,	O
Curiosity	O
entered	O
the	O
first	O
exposures	O
of	O
lower	O
Mount	O
Sharp	O
.	O
At	O
the	O
Pahrump	O
locality	O
,	O
mineralized	O
veins	O
-LRB-	O
Fig.	O
4	O
-RRB-	O
occur	O
in	O
association	O
with	O
all	O
host-tock	O
lithologies	O
.	O
Mineralized	O
veins	O
are	O
represented	O
by	O
both	O
recessive	O
and	O
resistant	O
mineral	O
fills	O
.	O
Light-toned	O
veins	O
are	O
predominantly	O
recessive	O
,	O
except	O
where	O
they	O
are	O
preserved	O
from	O
erosion	O
by	O
overlying	O
outcrop	O
-LRB-	O
Fig.	O
4C	O
-RRB-	O
.	O
More	O
resistant	O
mineral	O
infilling	O
,	O
with	O
a	O
slightly	O
darker	O
tone	O
occurs	O
in	O
conjunction	O
with	O
diagenetic	O
crystal	O
features	O
.	O
In	O
both	O
cases	O
,	O
fractures	O
are	O
predominantly	O
vertical	O
,	O
although	O
multiple	O
orientations	O
are	O
observed	O
.	O
Discrete	O
ligh-toned	O
veins	O
also	O
undergo	O
changes	O
in	O
orientation	O
as	O
they	O
intersect	O
different	O
host	O
materials	O
-LRB-	O
e.g.	O
mudstone	O
to	O
cross-bedded	O
sandstone	O
-RRB-	O
.	O
ChemCam	O
LIBS	O
data	O
were	O
taken	O
on	O
light-toned	O
veins	O
at	O
Pahrump	O
and	O
suggest	O
the	O
presence	O
of	O
enriched	O
sulfur	Element
and	O
calcium	Element
with	O
respect	O
to	O
the	O
host	O
rock	O
.	O
Data	O
suggest	O
a	O
nearly	O
pure	O
calcium	Element
sulfate	Mineral
mineral	O
phase	O
,	O
distinct	O
from	O
the	O
darker-toned	O
veins	O
that	O
are	O
enriched	O
in	O
magnesium	Element
,	O
sulfate	Mineral
,	O
and	O
trace	O
metals	O
-LRB-	O
Ni	Element
,	O
Zn	Element
-RRB-	O
.	O
Figure	O
4	O
.	O
Diversity	O
of	O
mineralized	O
veins	O
observed	O
at	O
the	O
Pahrump	O
locality	O
.	O
Mineralized	O
veins	O
are	O
represented	O
by	O
both	O
-LRB-	O
A	O
,	O
B	O
-RRB-	O
erosionally-recessive	O
and	O
erosionally-resistant	O
light	O
toned	O
material	O
-LRB-	O
0794MR0034650170500135E01	O
,	O
0782MR0034150000204174E01	O
-RRB-	O
.	O
Differences	O
in	O
erosional	O
resistance	O
around	O
vein	O
material	O
-LRB-	O
C	O
-RRB-	O
provide	O
direct	O
evidence	O
for	O
interaction	O
of	O
fluids	O
with	O
host	O
rock	O
materials	O
-LRB-	O
0796MR0034760190500165E01	O
-RRB-	O
.	O
Discussion	O
and	O
Interpretation	O
:	O
The	O
Curiosity	O
rover	O
observed	O
mineralized	O
veins	O
in	O
nearly	O
every	O
depositional	O
unit	O
encountered	O
in	O
Gale	O
Crater	O
.	O
Together	O
,	O
these	O
strata	O
occur	O
over	O
a	O
vertical	O
distance	O
of	O
nearly	O
100	O
meters	O
.	O
Although	O
several	O
different	O
textures	O
of	O
veins	O
are	O
observed	O
,	O
the	O
most	O
common	O
are	O
erosionally	O
recessive	O
to	O
resistant	O
,	O
light-toned	O
veins	O
.	O
In	O
most	O
localities	O
where	O
these	O
veins	O
have	O
been	O
analyzed	O
by	O
geochemical	O
instruments	O
onboard	O
Curiosity	O
,	O
data	O
suggest	O
calcium	Element
sulfate	Mineral
mineralization	O
.	O
Such	O
veins	O
may	O
represent	O
the	O
overpressuring	O
of	O
pore-fluids	O
and	O
hydrofracturing	O
of	O
sediments	O
during	O
burial	O
diagenesis	O
and	O
may	O
reflect	O
remobilization	O
of	O
gypsum	Mineral
from	O
some	O
of	O
the	O
earliest	O
sedimentary	O
units	O
within	O
Gale	O
Crater	O
.	O
More	O
localized	O
veins	O
,	O
such	O
as	O
granular	O
veins	O
and	O
those	O
associated	O
with	O
dendritic	O
features	O
at	O
Pahrump	O
,	O
suggest	O
multiple	O
origins	O
and	O
fluid	O
events	O
.	O
Understanding	O
vein	O
distribution	O
and	O
vein	O
fill	O
chemistry	O
will	O
help	O
constrain	O
water-rock	O
interactions	O
and	O
the	O
complex	O
stratigraphic	O
relationships	O
in	O
Gale	O
Crater	O
.	O
References	O
:	O
-LSB-	O
1	O
-RSB-	O
Nachon	O
M.	O
et	O
al.	O
-LRB-	O
2014	O
-RRB-	O
JGR	O
Planets	O
,	O
119	O
,	O
1-26	O
.	O
-LSB-	O
2	O
-RSB-	O
Stack	O
,	O
K.M.	O
et	O
al.	O
-LRB-	O
2015	O
-RRB-	O
JGR	O
Planets	O
,	O
119	O
,	O
1637-1664	O
.	O
-LSB-	O
3	O
-RSB-	O
Siebach	O
K.L.	O
et	O
al	O
-LRB-	O
2014	O
-RRB-	O
JGR	O
Planets	O
,	O
119	O
,	O
1597-1613	O
.	O
-LSB-	O
4	O
-RSB-	O
Grotzinger	O
J.P.	O
et	O
al.	O
-LRB-	O
2014	O
-RRB-	O
Science	O
,	O
343	O
,	O
10.1126	O
/	O
science	O
.1242777	O
.	O
-LSB-	O
5	O
-RSB-	O
Vasavada	O
A.R.	O
et	O
al.	O
-LRB-	O
2014	O
-RRB-	O
JGR	O
Planets	O
,	O
119	O
,	O
11341161	O
.	O


.	O
GRANODIORITE	O
AND	O
AN	O
ALKALINE	O
SUITE	O
ANALYSED	O
BY	O
CHEMCAM	O
AT	O
GALE	O
CRATER	O
V.	O
Sautter1	O
,	O
M.J.	O
Toplis2	O
,	O
R.C.	O
Wiens3	O
,	O
A.	O
Cousin3	O
,	O
C.	O
Fabre4	O
,	O
O.	O
Gasnault2	O
,	O
S.	O
Maurice2	O
,	O
O.	O
Forni2	O
,	O
E.M.	O
Stolper5	O
,	O
J.	O
Lasue2	O
,	O
A.	O
Ollila6	O
,	O
M.	O
Fisk7	O
,	O
N.	O
Mangold8	O
,	O
P.-Y	O
.	O
Meslin2	O
,	O
P.	O
Beck9	O
,	O
P.	O
Pinet2	O
,	O
L	O
Le	O
Deit8	O
,	O
W.	O
Rapin2	O
,	O
J.C.	O
Bridges10	O
,	O
D.	O
Dyar11	O
,	O
J.J.	O
Wray12	O
,	O
D.	O
Vaniman13	O
,	O
S.	O
Le	O
Mouélic8	O
,	O
H.	O
Newson14	O
.	O
1IMPMC	O
,	O
Muséum	O
d'Histoire	O
Naturelle	O
,	O
Paris	O
,	O
France	O
,	O
2IRAP	O
,	O
Toulouse	O
,	O
France	O
,	O
3Los	O
Alamos	O
National	O
Laboratory	O
,	O
Los	O
Alamos	O
,	O
NM	O
,	O
USA	O
,	O
4G2E	O
,	O
Nancy	O
,	O
France	O
,	O
5Caltech	O
,	O
Pasadena	O
,	O
CA	O
,	O
USA	O
,	O
6Chevron	O
Energy	O
Technology	O
Company	O
,	O
Houston	O
,	O
TX	O
,	O
USA	O
,	O
7College	O
of	O
Earth	O
,	O
Ocean	O
,	O
and	O
Atmospheric	O
Sciences	O
,	O
OR	O
,	O
USA	O
,	O
8LPG	O
,	O
Nantes	O
,	O
France	O
,	O
9Institut	O
de	O
Planétologie	O
et	O
d'Astrophysique	O
,	O
Grenoble	O
,	O
France	O
,	O
10Space	O
Research	O
Centre	O
,	O
Dept.	O
of	O
Physics	O
and	O
Astronomy	O
,	O
University	O
of	O
Leicester	O
,	O
UK	O
,	O
11Mount	O
Holyoke	O
College	O
,	O
South	O
Hadley	O
,	O
MA	O
,	O
USA	O
,	O
12Georgia	O
Institute	O
of	O
Technology	O
,	O
Atlanta	O
,	O
GA	O
,	O
USA	O
,	O
13Planetary	O
Science	O
Institute	O
,	O
Tucson	O
,	O
AZ	O
,	O
USA	O
,	O
14Institute	O
of	O
Meteoritics	O
,	O
Albuquerque	O
,	O
NM	O
,	O
USA.[violaine.sautter@mnhn.fr]	O
Introduction	O
:	O
Fifty	O
three	O
igneous	O
float	O
rocks	O
were	O
identified	O
along	O
the	O
Curiosity	O
's	O
traverse	O
at	O
Gale	O
crater	O
,	O
between	O
sol	O
13	O
and	O
800	O
-LSB-	O
1	O
,	O
2	O
,	O
3	O
-RSB-	O
.	O
Textural	O
and	O
compositional	O
analyses	O
using	O
MastCam	O
,	O
ChemCam	O
Remote	O
Micro	O
Imager	O
-LRB-	O
RMI	O
-RRB-	O
and	O
Laser	O
Induced	O
Breakdown	O
Spectroscopy	O
-LRB-	O
LIBS	O
-RRB-	O
with	O
a	O
∼	O
300-500µm	O
laser	O
spot	O
allow	O
recognition	O
of	O
mafic	O
and	O
felsic	O
igneous	O
targets	O
including	O
24	O
feldspar-rich	Mineral
rocks	O
-LRB-	O
over	O
95	O
locations	O
totaling	O
2850	O
laser	O
shots	O
-RRB-	O
.	O
At	O
Bradbury	O
rise	O
-LRB-	O
sol	O
13	O
to	O
45	O
-RRB-	O
,	O
located	O
at	O
a	O
distal	O
portion	O
of	O
the	O
alluvial	O
fan	O
derived	O
from	O
Peace	O
Vallis	O
,	O
a	O
fluvial	O
channel	O
cutting	O
through	O
the	O
northern	O
rim	O
of	O
Gale	O
crater	O
,	O
3	O
light-toned	O
rocks	O
were	O
initially	O
observed	O
-LRB-	O
Blanchet	Target
,	O
Stark	Target
and	O
Thor	Target
Lake	Target
-RRB-	O
-LSB-	O
1	O
-RSB-	O
.	O
Since	O
the	O
rover	O
left	O
the	O
fluviolacustrine	O
deposit	O
of	O
Yellow	O
Knife	O
Bay	O
on	O
sol	O
326	O
,	O
21	O
additional	O
feldspar-rich	Mineral
rocks	O
were	O
recognized	O
within	O
Hummocky	O
plains	O
and	O
Rugged	O
units	O
.	O
Methodology	O
:	O
Grain	O
size	O
,	O
shape	O
and	O
distribution	O
were	O
first	O
assessed	O
using	O
MastCam	O
-LRB-	O
0.22	O
and	O
0.074	O
mrad/pixel	O
-RRB-	O
and	O
RMI	O
cameras	O
-LRB-	O
0.0196	O
mrad/pixel	O
-RRB-	O
.	O
The	O
smallest	O
visible	O
grains	O
with	O
RMI	O
-LRB-	O
assuming	O
a	O
2	O
pixels	O
limit	O
resolution	O
-RRB-	O
corresponds	O
to	O
94	O
µm	O
at	O
2.4	O
m	O
,	O
141µm	O
at	O
3.6	O
m.	O
Moreover	O
,	O
ChemCam	O
LIBS	O
offers	O
the	O
first	O
opportunity	O
to	O
assess	O
mineralogical	O
diversity	O
at	O
grain-scales	O
and	O
,	O
from	O
this	O
,	O
lithological	O
diversity	O
.	O
Independent	O
component	O
analyses	O
-LRB-	O
ICA	O
-RRB-	O
allow	O
spectral	O
classification	O
of	O
spectra	O
and	O
assessement	O
of	O
lateral	O
heterogeneity	O
between	O
different	O
points	O
within	O
a	O
raster	O
on	O
a	O
given	O
rock	O
.	O
Key	O
element	O
ratios	O
-LRB-	O
Al/Si	Element
,	O
-LRB-	O
Fe	Element
+	O
Mg	Element
-RRB-	O
/	O
Si	Element
-RRB-	O
and	O
oxide	O
concentrations	O
are	O
derived	O
from	O
the	O
spectra	O
using	O
univariate	O
analysis	O
-LSB-	O
4	O
-RSB-	O
,	O
a	O
method	O
that	O
quantifies	O
the	O
peak	O
areas	O
of	O
well-chosen	O
LIBS	O
lines	O
that	O
are	O
related	O
to	O
concentration	O
thanks	O
to	O
calibration	O
curves	O
using	O
on-board	O
calibration	O
targets	O
-LRB-	O
CCCTs	O
:	O
3	O
basaltic	O
glasses	O
1	O
felsic	O
macusanite	Mineral
glass	O
and	O
4	O
ceramics	O
-LSB-	O
4,5	O
-RSB-	O
-RRB-	O
.	O
Whole	O
rock	O
estimates	O
are	O
obtained	O
by	O
averaging	O
large	O
rasters	O
-LRB-	O
>	O
9	O
points	O
-RRB-	O
on	O
finegrained	O
homogenous	O
targets	O
.	O
For	O
heterogeneous	O
targets	O
such	O
as	O
phenocrysts	O
in	O
fine-grained	O
mesostasis	O
,	O
whole	O
rock	O
compositions	O
are	O
calculated	O
using	O
modal	O
proportions	O
of	O
felsic	O
and	O
mafic	O
phases	O
and	O
their	O
respective	O
molecular	O
compositions	O
.	O
Rock	O
morphology	O
and	O
texture	O
:	O
Felsic	O
rocks	O
are	O
mainly	O
float	O
faceted	O
by	O
wind	O
erosion	O
.	O
Some	O
targets	O
form	O
810	O
cm	O
clasts	O
in	O
polymict	O
conglomerates	O
-LRB-	O
Fig.	O
1a	O
-RRB-	O
associated	O
with	O
the	O
Peace	O
Vallis	O
alluvial	O
fan	O
system	O
.	O
From	O
morphology	O
,	O
color	O
,	O
grain	O
size	O
,	O
and	O
patina	O
,	O
3	O
different	O
classes	O
of	O
rocks	O
have	O
been	O
identified	O
-LRB-	O
Fig.	O
1	O
-RRB-	O
.	O
Porphyritic	O
rocks	O
-LRB-	O
9	O
targets	O
:	O
group	O
2	O
in	O
-LSB-	O
2	O
-RSB-	O
-RRB-	O
are	O
defined	O
by	O
light-toned	O
,	O
euhedral	O
white	O
crystals	O
1-20	O
mm	O
in	O
length	O
-LRB-	O
48	O
to	O
65	O
%	O
of	O
the	O
rock	O
volume	O
-RRB-	O
set	O
in	O
a	O
dark	O
gray	O
mesostasis	O
-LRB-	O
Fig.	O
1a	O
-RRB-	O
.	O
Light-toned	O
coarse	O
granular	O
rocks	O
-LRB-	O
9	O
targets	O
:	O
group	O
5	O
in	O
-LSB-	O
2	O
-RSB-	O
-RRB-	O
are	O
dominated	O
by	O
leucocratic	O
minerals	O
-LRB-	O
≈	O
80	O
%	O
of	O
the	O
rock	O
volume	O
,	O
Fig.	O
1b	O
-RRB-	O
.	O
Pearly	O
coarse	O
crystals	O
-LRB-	O
>	O
5mm	O
-RRB-	O
are	O
locally	O
intergrown	O
with	O
finer	O
-LRB-	O
1mm	O
-RRB-	O
rectangular	O
translucent	O
gray	O
grains	O
in	O
a	O
graphic	O
texture	O
.	O
Aphyric	O
leucocratic	O
rocks	O
-LRB-	O
6	O
targets	O
:	O
group	O
3	O
in	O
-LSB-	O
2	O
-RSB-	O
-RRB-	O
do	O
not	O
have	O
visible	O
grains	O
-LRB-	O
less	O
than	O
100	O
µm	O
at	O
2.5	O
meters	O
,	O
Fig.	O
1c	O
-RRB-	O
.	O
Sometimes	O
they	O
have	O
shiny	O
scoriaceous	O
surfaces	O
.	O
Porphyritic	O
targets	O
-LRB-	O
group	O
2	O
-RRB-	O
and	O
aphanitic	O
to	O
glassy	O
rocks	O
-LRB-	O
group	O
3	O
-RRB-	O
are	O
effusive	O
whilst	O
group	O
5	O
has	O
granoblastic	O
textures	O
corresponding	O
to	O
intrusive	O
rocks	O
.	O
Vesiculated	O
rocks	O
of	O
group	O
3	O
could	O
be	O
pumice	O
of	O
molten	O
rocks	O
resulting	O
from	O
impact	O
.	O
Figure	O
1	O
:	O
Rocks	O
texture	O
from	O
MastCam	O
,	O
MAHLI	O
:	O
a	O
-RRB-	O
porphyritic	O
clast	O
Harrison	Target
in	O
a	O
polylithic	O
conglomerate	O
-LRB-	O
MastCam	O
-RRB-	O
;	O
b	O
-RRB-	O
coarse	O
intrusive	O
Clinton	Target
-LRB-	O
MAHLI	O
-RRB-	O
;	O
c	O
-RRB-	O
vesiculated	O
:	O
Blanchet	Target
-LRB-	O
Mastcam	O
-RRB-	O
.	O
Chemical	O
composition	O
and	O
mineral	O
inference	O
Hierachical	O
divisive	O
clustering	O
-LSB-	O
6	O
-RSB-	O
and	O
ICA	O
-LSB-	O
7	O
-RSB-	O
of	O
the	O
95	O
LIBS	O
Spectra	O
on	O
the	O
24	O
targets	O
show	O
that	O
80	O
%	O
of	O
group	O
5	O
spectra	O
are	O
Ca	Element
,	O
Al	Element
and	O
Si-rich	Element
but	O
are	O
Ba-poor	Element
-LRB-	O
<	O
100ppm	O
-LSB-	O
8	O
-RSB-	O
-RRB-	O
.	O
The	O
corresponding	O
points	O
are	O
interpreted	O
as	O
plagioclase	Mineral
feldspar	Mineral
.	O
For	O
a	O
given	O
ICA	O
Si	Element
score	O
,	O
group	O
5	O
points	O
are	O
Al-rich	Element
compared	O
to	O
spectra	O
of	O
group	O
3	O
which	O
are	O
defined	O
by	O
high	O
K	Element
,	O
Si	Element
,	O
Na	Element
and	O
Ba	Element
concentration	O
-LRB-	O
>	O
1500	O
ppm	O
Ba	Element
-LSB-	O
8	O
-RSB-	O
-RRB-	O
.	O
The	O
latter	O
are	O
consistent	O
with	O
a	O
K-feldspar	Mineral
-	O
rich	O
composition	O
.	O
Group	O
2	O
is	O
dominated	O
-LRB-	O
>	O
60	O
%	O
-RRB-	O
by	O
mafic	O
elements	O
-LRB-	O
Ti	Element
,	O
Fe	Element
,	O
Mg	Element
-RRB-	O
enrichment	O
corresponding	O
to	O
the	O
mafic	O
mesostasis	O
.	O
The	O
white	O
phenocrysts	O
have	O
Ca-rich	O
cores	O
and	O
a	O
K	Element
,	O
Na-rich	Element
rim	O
.	O
The	O
24	O
targets	O
have	O
been	O
plotted	O
in	O
Al/Si	Element
vs.	O
-LRB-	O
Fe	Element
+	O
Mg	Element
-RRB-	O
/	O
Si	Element
-LRB-	O
mole	O
%	O
-RRB-	O
diagrams	O
-LRB-	O
Fig.	O
2	O
-RRB-	O
where	O
felsic	O
minerals	O
-LRB-	O
quartz	Mineral
,	O
plagioclase	Mineral
solid-solution	O
,	O
nepheline	Mineral
-RRB-	O
plot	O
on	O
the	O
Y-axis	O
whilst	O
mafic	O
phases	O
-LRB-	O
HCP	O
,	O
LCP	O
,	O
olivine	Mineral
,	O
oxides	O
-RRB-	O
plot	O
on	O
the	O
X-axis	O
.	O
Felsic	O
rock	O
compositions	O
plot	O
on	O
-LRB-	O
or	O
close	O
to	O
-RRB-	O
the	O
Y-axis	O
.	O
Light-toned	O
rocks	O
such	O
as	O
Clinton	Target
-LRB-	O
group	O
5	O
:	O
red	O
symbols	O
-RRB-	O
plot	O
on	O
a	O
mixing	O
line	O
between	O
oligoclase-albite	Mineral
-LRB-	O
Al/Si	Element
:	O
0.48	O
c	O
a	O
b	O
c	O
1cm	O
5cm	O
1cm	O
0.33	O
;	O
An30-0	O
-RRB-	O
and	O
a	O
silica-rich	O
component.Vesiculated	O
light-toned	O
rocks	O
such	O
as	O
Becraft	Target
-LRB-	O
group	O
3	O
:	O
brown	O
symbols	O
-RRB-	O
have	O
compositions	O
close	O
to	O
the	O
macusanite	Mineral
CCCT	O
,	O
a	O
rhyolitc	O
glass	O
-LRB-	O
Al/Si	Element
<	O
0.33	O
-RRB-	O
,	O
indicative	O
of	O
silica	O
satured	O
rocks	O
mixed	O
with	O
an	O
